CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur
SYN004068,22/02/2024,PA200033,100551,32876,Particular,Contado,SI,SI,0,21/02/2028,31/12/2023,SI,408,F,CP28806,36,35358,114,A,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Tienda,11167.98,7912.77
SYN004069,03/02/2024,PA200097,106843,24579,Particular,Otros,SI,NO,0,02/02/2028,31/12/2023,SI,1129,M,CP33207,60,27899,166,E,D,TIPO6,HÍBRIDO,M,Low,89,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,6407.75,-796.48
SYN004070,30/03/2024,PA200085,106224,23039,Particular,Contado,NO,SI,0,29/03/2028,31/12/2023,SI,2169,M,CP28945,31,23691,91,E,D,TIPO6,HÍBRIDO,M,Low,104,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,6006.27,-1872.98
SYN004071,14/03/2024,PA200046,105879,18854,No Particular,Contado,"SI, Financiera",NO,0,13/03/2028,31/12/2023,SI,1251,F,CP8291,53,26354,12,H,B,TIPO1,HÍBRIDO,M,Mid-High,71,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,4915.24,1924.77
SYN004072,31/01/2024,PA200047,108415,16958,Particular,Contado,NO,NO,0,30/01/2028,31/12/2023,SI,1246,M,CP46025,49,0,0,,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,4420.95,1585.27
SYN004073,08/02/2024,PA200040,100520,28405,Particular,Otros,SI,NO,0,07/02/2028,31/12/2023,SI,1034,M,CP25005,43,27906,0,U,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,9649.18,6121.18
SYN004074,15/01/2024,PA200035,75270,22875,Particular,Contado,NO,NO,0,14/01/2028,31/12/2023,SI,2517,M,CP29751,53,0,0,,E,TIPO2,HÍBRIDO,M,Mid,89,0,0,0,,1,1,VALENCIA,VALENCIA,ESTE,Internet,6686.36,-1502.01
SYN004075,23/01/2024,PA200014,52688,33579,No Particular,Otros,NO,NO,4,22/01/2028,31/12/2023,SI,1392,M,CP50006,44,0,0,,D,TIPO8,ELÉCTRICO,A,Mid,136,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Internet,8754.05,-846.18
SYN004076,16/03/2024,PA200023,106467,30330,No Particular,Contado,"SI, Financiera",NO,0,15/03/2028,31/12/2023,SI,1334,M,CP28820,56,24954,0,D,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,10303.1,6323.03
SYN004077,19/02/2024,PA200051,107302,23321,No Particular,Financiera Marca,"SI, Financiera",NO,0,18/02/2028,31/12/2023,SI,3053,F,CP15310,27,23480,0,U,B,TIPO1,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,6079.78,934.43
SYN004078,04/02/2024,PA200008,21786,12195,No Particular,Contado,NO,NO,0,03/02/2028,31/12/2023,SI,578,M,CP28036,45,35359,125,E,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,2697.53,906.13
SYN004079,17/03/2024,PA200075,105527,14856,No Particular,Otros,NO,SI,0,16/03/2028,31/12/2023,SI,970,M,CP8398,32,32025,97,C,A,TIPO1,HÍBRIDO,M,Mid,73,0,0,0,,1,1,MALAGA,MALAGA,SUR,Internet,3286.15,892.52
SYN004080,16/02/2024,PA200029,10603,23321,Particular,Financiera Marca,"SI, Financiera",NO,0,15/02/2028,31/12/2023,SI,1834,M,CP18170,47,21189,123,I,B,TIPO1,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,6079.78,2153.43
SYN004081,03/03/2024,PA200007,104036,11475,Particular,Contado,NO,NO,0,02/03/2028,31/12/2023,SI,670,M,CP30205,33,35397,125,E,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,2538.27,711.74
SYN004082,15/03/2024,PA200076,101037,29240,Particular,Contado,NO,SI,0,14/03/2028,31/12/2023,SI,994,M,CP8210,45,28454,13,G,I,TIPO7,ELÉCTRICO,A,Mid-High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,9932.83,6378.87
SYN004083,14/03/2024,PA200072,101900,13797,Particular,Otros,NO,NO,0,13/03/2028,31/12/2023,SI,1275,F,CP46900,57,26405,117,G,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,3051.9,436.93
SYN004084,30/03/2024,PA200021,104107,25514,Particular,Otros,SI,NO,0,29/03/2028,31/12/2023,SI,994,M,CP8320,59,32102,12,C,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,8667.11,5407.5
SYN004085,29/01/2024,PA200062,104588,16683,Particular,Contado,NO,NO,0,28/01/2028,31/12/2023,SI,1293,F,CP28034,38,34756,123,E,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,4349.26,1488.3
SYN004086,11/01/2024,PA200069,101024,32734,Particular,Contado,NO,NO,0,10/01/2028,31/12/2023,SI,408,M,CP38204,33,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,113,0,0,0,,1,1,SEVILLA,SEVILLA,SUR,Internet,11119.74,7875.75
SYN004087,03/03/2024,PA200075,1841,22609,Particular,Contado,NO,NO,0,02/03/2028,31/12/2023,SI,2138,M,CP43700,47,0,0,,C,TIPO4,HÍBRIDO,M,Mid-High,81,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5894.17,-1852.17
SYN004088,07/01/2024,PA200060,100327,20089,No Particular,Financiera Marca,"SI, Financiera",NO,0,06/01/2028,31/12/2023,SI,1639,M,CP1008,54,27422,18,E,B,TIPO6,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,5237.2,1761.17
SYN004089,29/03/2024,PA200016,105369,20671,Particular,Contado,SI,NO,0,28/03/2028,31/12/2023,SI,716,F,CP8759,34,31880,84,D,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,6858.64,993.61
SYN004090,29/01/2024,PA200050,104876,27959,Particular,Financiera Marca,"SI, Financiera",NO,0,28/01/2028,31/12/2023,SI,1521,M,CP1213,53,28956,117,K,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,9497.67,5517.91
SYN004091,01/02/2024,PA200043,66547,22875,Particular,Otros,NO,NO,0,31/01/2028,31/12/2023,SI,744,F,CP46650,44,0,0,,H,TIPO7,HÍBRIDO,M,Mid,74,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,7589.93,1174.55
SYN004092,15/03/2024,PA200023,65869,20066,Particular,Contado,SI,NO,0,14/03/2028,31/12/2023,SI,2732,F,CP46023,55,28128,148,C,B,TIPO1,HÍBRIDO,M,Low,101,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,5231.21,663.99
SYN004093,08/02/2024,PA200027,103522,25514,Particular,Contado,NO,NO,0,07/02/2028,31/12/2023,SI,994,F,CP47004,39,29772,147,C,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,8667.11,5407.5
SYN004094,04/03/2024,PA200038,101883,33588,Particular,Financiera Marca,"SI, Financiera",NO,0,03/03/2028,31/12/2023,SI,1482,M,CP28229,28,37748,113,A,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,11409.84,7024.39
SYN004095,13/03/2024,PA200053,104793,21097,Particular,Contado,SI,NO,0,12/03/2028,31/12/2023,SI,0,M,CP11401,45,24452,98,C,B,TIPO1,HÍBRIDO,M,High,81,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,5499.99,3583.32
SYN004096,11/01/2024,PA200005,102616,13951,Particular,Contado,NO,NO,0,10/01/2028,31/12/2023,SI,670,M,CP15220,54,0,0,,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,3085.96,1063.83
SYN004097,24/02/2024,PA200023,105842,16225,Particular,Contado,NO,NO,0,23/02/2028,31/12/2023,SI,1594,F,CP12489,52,25752,97,H,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,1,1,LA CORUÑA,LA CORUÑA,NORTE,Internet,4229.86,1104.08
SYN004098,01/01/2024,PA200023,90363,13588,Particular,Contado,NO,NO,0,31/12/2027,31/12/2023,SI,670,F,CP48903,31,23722,76,G,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,3005.67,1012.21
SYN004099,30/03/2024,PA200088,104947,21055,Particular,Contado,SI,NO,0,29/03/2028,31/12/2023,SI,1650,M,CP28914,59,0,0,,C,TIPO4,HÍBRIDO,M,Mid-High,81,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,5489.04,-1401.0
SYN004100,21/03/2024,PA200092,103279,25316,Particular,Financiera Marca,"SI, Financiera",NO,0,20/03/2028,31/12/2023,SI,1753,F,CP9007,32,26125,13,D,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6599.88,2596.92
SYN004101,21/01/2024,PA200079,106343,30330,Particular,Otros,SI,NO,0,20/01/2028,31/12/2023,SI,1034,M,CP48970,33,23934,83,G,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,10303.1,6623.03
SYN004102,20/03/2024,PA200009,104235,21942,Particular,Otros,NO,NO,0,19/03/2028,31/12/2023,SI,2744,F,CP48100,39,28050,88,H,C,TIPO4,HÍBRIDO,M,Mid,106,0,0,0,,1,1,BARCELONA CENTRO,BARCELONA,ESTE,Internet,5720.28,-2473.97
SYN004103,28/03/2024,PA200013,103416,27360,Particular,Contado,SI,NO,0,27/03/2028,31/12/2023,SI,0,M,CP8006,27,33184,185,A,B,TIPO1,HÍBRIDO,M,Mid,184,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,7132.75,4721.31
SYN004104,11/02/2024,PA200081,103684,32463,No Particular,Otros,"SI, Financiera",NO,0,10/02/2028,31/12/2023,SI,1747,F,CP8917,36,27873,1,B,D,TIPO8,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,8463.1,-1227.63
SYN004105,12/03/2024,PA200053,102495,23798,Particular,Financiera Marca,"SI, Financiera",NO,0,11/03/2028,31/12/2023,SI,1482,F,CP3294,58,24921,86,H,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,8084.18,4472.14
SYN004106,13/03/2024,PA200059,105851,20588,Particular,Financiera Marca,NO,NO,4,12/03/2028,31/12/2023,SI,1736,M,CP28830,51,0,0,,B,TIPO6,HÍBRIDO,M,Mid-High,85,0,0,0,,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,5367.29,1754.84
SYN004107,30/01/2024,PA200085,106826,14672,Particular,Contado,NO,NO,0,29/01/2028,31/12/2023,SI,0,F,CP8031,34,28925,16,B,A,TIPO1,HÍBRIDO,M,Mid,73,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,3245.45,1836.36
SYN004108,11/03/2024,PA200095,104762,26543,Particular,Contado,NO,SI,0,10/03/2028,31/12/2023,SI,3201,M,CP28220,48,35787,115,A,D,TIPO1,HÍBRIDO,M,Mid-High,115,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,6919.76,-2821.93
SYN004109,19/03/2024,PA200091,104385,21553,Particular,Contado,NO,NO,0,18/03/2028,31/12/2023,SI,0,M,CP26006,54,0,0,,D,TIPO1,HÍBRIDO,M,Low,104,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,5618.87,260.81
SYN004110,12/01/2024,PA200001,107743,23796,Particular,Otros,NO,NO,0,11/01/2028,31/12/2023,SI,1364,M,CP22214,45,34204,81,K,B,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,6203.62,2709.73
SYN004111,17/02/2024,PA200018,102459,29103,Particular,Financiera Marca,NO,NO,0,16/02/2028,31/12/2023,SI,1187,F,CP24005,35,32451,18,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,9886.29,6150.15
SYN004112,15/01/2024,PA200034,107331,25514,No Particular,Contado,"SI, Financiera",NO,0,14/01/2028,31/12/2023,SI,1294,M,CP15006,52,33781,166,A,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,8667.11,5107.5
SYN004113,15/02/2024,PA200081,104551,25004,Particular,Contado,NO,NO,0,14/02/2028,31/12/2023,SI,1342,M,CP8006,31,33189,196,A,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,6518.54,-999.41
SYN004114,26/02/2024,PA200097,104871,30136,Particular,Otros,NO,NO,0,25/02/2028,31/12/2023,SI,597,M,CP24400,59,25768,0,D,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,1,1,MALAGA,MALAGA,SUR,Internet,10237.2,7009.46
SYN004115,29/02/2024,PA200011,106615,19488,No Particular,Contado,NO,SI,0,28/02/2028,31/12/2023,SI,1826,M,CP18006,41,29162,13,C,B,TIPO1,HÍBRIDO,M,Mid,81,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,5080.52,1464.97
SYN004116,08/03/2024,PA200009,104355,22294,Particular,Contado,NO,SI,0,07/03/2028,31/12/2023,SI,1460,M,CP43203,53,27719,123,B,B,TIPO6,HÍBRIDO,M,Mid,107,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,5812.05,2340.82
SYN004117,17/01/2024,PA200093,101193,15717,No Particular,Contado,NO,NO,4,16/01/2028,31/12/2023,SI,864,M,CP11500,60,0,0,,A,TIPO1,HÍBRIDO,M,Mid,64,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,3476.6,1120.96
SYN004118,02/02/2024,PA200015,103925,19472,No Particular,Contado,NO,SI,0,01/02/2028,31/12/2023,SI,2680,M,CP27002,39,27341,15,B,B,TIPO1,HÍBRIDO,M,Mid,81,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,5076.35,608.06
SYN004119,25/01/2024,PA200001,104010,19427,Particular,Contado,SI,NO,0,24/01/2028,31/12/2023,SI,1451,M,CP8228,36,31389,13,C,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,5064.62,1828.89
SYN004120,23/02/2024,PA200016,76892,13529,No Particular,Financiera Marca,SI,NO,0,22/02/2028,31/12/2023,SI,550,F,CP36204,52,0,0,,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,2992.61,1123.82
SYN004121,02/01/2024,PA200010,102642,28023,Particular,Contado,NO,NO,0,01/01/2028,31/12/2023,SI,366,M,CP2002,45,27461,112,B,D,TIPO1,HÍBRIDO,M,Mid,120,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,7305.6,48.15
SYN004122,16/01/2024,PA200064,107300,28453,Particular,Otros,NO,NO,0,15/01/2028,31/12/2023,SI,1034,M,CP33212,60,23354,111,E,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,9665.48,6133.7
SYN004123,14/03/2024,PA200023,104214,29446,Particular,Financiera Marca,NO,NO,4,13/03/2028,31/12/2023,SI,1399,M,CP24009,41,26275,89,H,I,TIPO7,ELÉCTRICO,A,High,106,0,0,0,,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,10002.81,6027.57
SYN004124,10/02/2024,PA200052,101969,26871,Particular,Otros,NO,SI,0,09/02/2028,31/12/2023,SI,1416,F,CP7320,28,26604,87,H,D,TIPO6,HÍBRIDO,M,Mid-High,103,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,7005.27,-1029.16
SYN004125,04/03/2024,PA200051,105882,20671,Particular,Contado,NO,NO,0,03/03/2028,31/12/2023,SI,716,M,CP44003,32,25461,75,H,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6858.64,993.61
SYN004126,21/02/2024,PA200019,102168,18242,Particular,Otros,NO,NO,0,20/02/2028,31/12/2023,SI,2207,F,CP28817,41,25762,97,H,B,TIPO1,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,4755.69,857.57
SYN004127,17/01/2024,PA200041,104522,20936,Particular,Contado,NO,NO,0,16/01/2028,31/12/2023,SI,0,M,CP3803,53,25498,92,G,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,5458.02,246.18
SYN004128,07/01/2024,PA200072,108274,13739,No Particular,Contado,"SI, Financiera",NO,0,06/01/2028,31/12/2023,SI,1947,M,CP17002,33,27143,18,B,A,TIPO1,HÍBRIDO,M,Mid,72,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,3039.07,-243.31
SYN004129,22/01/2024,PA200086,107600,11004,Particular,Contado,NO,NO,0,21/01/2028,31/12/2023,SI,278,M,CP12580,58,31558,17,C,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,2434.08,1036.77
SYN004130,28/02/2024,PA200076,104742,19172,Particular,Contado,NO,NO,0,27/02/2028,31/12/2023,SI,2043,M,CP28002,49,0,0,,B,TIPO6,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,4998.14,1190.55
SYN004131,06/03/2024,PA200067,108335,27379,No Particular,Contado,"SI, Financiera",NO,0,05/03/2028,31/12/2023,SI,1334,F,CP17005,62,27346,16,B,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,9300.65,5553.71
SYN004132,30/01/2024,PA200099,106259,14083,Particular,Contado,NO,SI,0,29/01/2028,31/12/2023,SI,880,M,CP17150,25,32096,12,C,A,TIPO1,ELÉCTRICO,A,High,72,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,3115.16,872.6
SYN004133,22/03/2024,PA200089,106089,23687,Particular,Contado,NO,NO,0,21/03/2028,31/12/2023,SI,1478,F,CP48970,46,23740,8,E,C,TIPO4,HÍBRIDO,M,Mid,81,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,6175.2,-1166.62
SYN004134,23/02/2024,PA200038,107800,19614,Particular,Otros,NO,NO,0,22/02/2028,31/12/2023,SI,951,F,CP24198,20,25198,89,H,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,5113.37,2362.86
SYN004135,16/03/2024,PA200067,29619,25206,Particular,Contado,NO,NO,0,15/03/2028,31/12/2023,SI,2568,F,CP29400,53,26979,98,B,E,TIPO2,HÍBRIDO,M,Mid-High,89,0,0,0,,1,1,BILBAO,BILBAO,NORTE,Internet,7367.71,-1424.11
SYN004136,25/01/2024,PA200030,102085,21088,Particular,Contado,NO,SI,0,24/01/2028,31/12/2023,SI,2232,M,CP11100,29,27376,21,H,B,TIPO6,HÍBRIDO,M,High,81,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,5497.64,1349.69
SYN004137,13/01/2024,PA200010,100620,28667,No Particular,Otros,"SI, Financiera",NO,0,12/01/2028,31/12/2023,SI,1334,,CP8210,55,0,0,,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,9738.18,5889.49
SYN004138,06/01/2024,PA200089,107495,31723,Particular,Contado,NO,NO,0,05/01/2028,31/12/2023,SI,515,F,CP3006,46,0,0,,D,TIPO1,HÍBRIDO,M,Mid,131,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,8270.19,-13.16
SYN004139,27/02/2024,PA200037,101548,30330,Particular,Financiera Marca,"SI, Financiera",NO,0,26/02/2028,31/12/2023,SI,1521,F,CP15701,50,33858,173,A,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,10303.1,6136.03
SYN004140,08/02/2024,PA200075,104517,29080,No Particular,Contado,"SI, Financiera",NO,0,07/02/2028,31/12/2023,SI,1294,M,CP48300,48,28124,97,H,I,TIPO7,ELÉCTRICO,A,High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,9878.48,6037.16
SYN004141,25/03/2024,PA200082,104577,15094,Particular,Contado,NO,NO,0,24/03/2028,31/12/2023,SI,333,M,CP8921,43,27880,98,B,A,TIPO1,HÍBRIDO,M,Mid,73,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,3338.79,1563.37
SYN004142,15/03/2024,PA200067,105605,30377,No Particular,Contado,"SI, Financiera",NO,0,14/03/2028,31/12/2023,SI,1747,M,CP35001,58,21164,45,B,D,TIPO6,HÍBRIDO,M,High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,7919.28,-1277.07
SYN004143,16/02/2024,PA200084,107859,31206,Particular,Otros,NO,NO,0,15/02/2028,31/12/2023,SI,994,M,CP15007,42,29826,151,C,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Internet,10600.68,6891.4
SYN004144,19/03/2024,PA200088,105271,20982,Particular,Contado,SI,NO,0,18/03/2028,31/12/2023,SI,1760,M,CP6490,26,21652,8,D,E,TIPO2,HÍBRIDO,M,Low,89,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,6133.04,-849.7
SYN004145,03/01/2024,PA200011,107489,29446,No Particular,Contado,"SI, Financiera",NO,0,02/01/2028,31/12/2023,SI,1294,F,CP8015,46,29995,139,C,I,TIPO7,ELÉCTRICO,A,High,106,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,10002.81,6132.57
SYN004146,21/03/2024,PA200019,60688,23321,Particular,Otros,NO,NO,0,20/03/2028,31/12/2023,SI,1364,M,CP28039,54,24694,1,B,B,TIPO1,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,6079.78,2623.43
SYN004147,03/03/2024,PA200072,107996,24004,No Particular,Financiera Marca,SI,NO,0,02/03/2028,31/12/2023,SI,443,M,CP19175,34,32081,48,C,D,TIPO6,HÍBRIDO,M,Low,99,0,0,0,,1,1,BILBAO,BILBAO,NORTE,Internet,6257.84,-124.11
SYN004148,26/01/2024,PA200072,104803,21531,Particular,Contado,SI,NO,0,25/01/2028,31/12/2023,SI,829,M,CP35019,55,27691,65,D,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5613.13,2833.18
SYN004149,12/03/2024,PA200027,101013,35358,No Particular,Contado,"SI, Financiera",NO,0,11/03/2028,31/12/2023,SI,1294,F,CP28224,72,37082,116,A,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,12011.11,7673.83
SYN004150,19/01/2024,PA200058,104509,22581,Particular,Contado,NO,NO,0,18/01/2028,31/12/2023,SI,0,M,CP14014,51,29929,124,D,D,TIPO1,HÍBRIDO,M,Low,104,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5886.87,285.17
SYN004151,28/03/2024,PA200068,104988,32463,Particular,Financiera Marca,"SI, Financiera",NO,0,27/03/2028,31/12/2023,SI,2434,M,CP15701,45,33995,181,A,D,TIPO8,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,8463.1,-1914.63
SYN004152,12/01/2024,PA200007,103285,24750,Particular,Contado,SI,SI,0,11/01/2028,31/12/2023,SI,1750,M,CP36570,56,0,7,H,D,TIPO1,HÍBRIDO,M,Mid-High,91,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,6452.33,-1413.42
SYN004153,08/03/2024,PA200023,105948,23452,Particular,Contado,SI,NO,0,07/03/2028,31/12/2023,SI,2108,F,CP8340,30,31352,115,A,C,TIPO4,HÍBRIDO,M,Mid-High,78,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6113.94,-1802.19
SYN004154,06/01/2024,PA200053,105756,17247,Particular,Contado,NO,NO,0,05/01/2028,31/12/2023,SI,1029,M,CP29600,40,27709,64,F,B,TIPO1,HÍBRIDO,M,Mid,74,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,4496.29,1854.78
SYN004155,10/03/2024,PA200100,106731,12576,Particular,Contado,NO,NO,0,09/03/2028,31/12/2023,SI,200,F,CP24223,40,0,56,K,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,2781.81,1338.31
SYN004156,14/01/2024,PA200020,100797,28287,Particular,Otros,NO,NO,0,13/01/2028,31/12/2023,SI,1034,M,CP8004,53,26403,14,B,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,9609.09,6090.42
SYN004157,06/02/2024,PA200051,103617,30388,Particular,Contado,NO,NO,0,05/02/2028,31/12/2023,SI,994,M,CP2005,51,23440,86,H,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Internet,10322.8,6678.15
SYN004158,24/01/2024,PA200022,104516,24685,Particular,Otros,NO,NO,0,23/01/2028,31/12/2023,SI,1836,,CP28022,30,33665,135,E,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,6435.38,-1500.97
