CODE,Id_Producto,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,EXTENSION_GARANTIA,EN_GARANTIA,MANTENIMIENTO_GRATUITO
ID50309,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50310,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50320,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50350,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50357,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50375,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50381,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50382,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50389,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50393,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50398,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50417,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50423,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50428,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50437,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50438,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50444,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50448,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50453,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50455,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50464,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50468,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50474,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50489,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50491,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50495,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50529,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50536,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50544,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50546,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50555,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50560,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50600,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50601,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50605,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50606,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50616,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,NO,4
ID50619,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50636,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50641,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50656,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50660,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50675,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,NO,4
ID50705,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50711,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50722,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50726,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50728,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50729,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50730,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50737,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50740,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50741,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50750,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50751,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50755,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50757,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50759,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50764,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50780,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50785,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50796,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50809,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50817,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50834,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50845,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50847,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50851,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50857,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50864,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50872,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50890,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50922,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50923,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50943,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50944,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50946,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50950,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50955,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50958,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50962,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50965,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50972,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50974,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID50981,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID50986,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50988,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID50995,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51008,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID51009,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51011,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51013,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID51020,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51033,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,NO,4
ID51043,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51044,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51045,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51048,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51060,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID51061,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51066,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51068,PI100401,I,TIPO7,HÍBRIDO,M,High,106,SI,SI,4
ID51069,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51070,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51075,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,NO,4
ID51084,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID51089,PI100401,I,TIPO7,HÍBRIDO,M,High,106,NO,SI,4
ID47903,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID48917,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49049,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49098,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49099,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49134,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49157,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49168,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49172,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49195,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49198,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49215,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49233,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49238,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49240,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49340,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49371,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49378,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49379,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID49384,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49396,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49407,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49423,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49483,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49484,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49489,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49491,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49496,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49501,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49507,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49514,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49515,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49525,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49531,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49532,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49541,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID49542,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49554,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49563,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49565,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49568,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49571,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49575,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49582,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49595,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49606,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49620,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49621,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49625,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49629,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49632,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49634,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49640,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49641,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49644,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49647,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49648,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49657,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49663,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49674,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49675,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49678,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49688,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49690,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49692,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49696,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49700,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49708,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49710,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49717,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49718,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49721,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49722,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49731,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49732,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49733,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49749,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49760,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49769,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49770,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49774,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49780,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49784,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49792,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49797,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49799,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49804,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49836,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49843,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49844,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49860,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49861,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49864,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49869,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49870,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49878,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49880,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49883,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49886,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49887,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49888,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49889,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49892,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49896,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49897,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49898,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID49899,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49908,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID49909,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49913,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49915,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49916,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49921,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49922,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49923,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49928,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49931,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49932,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49935,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49937,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49944,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49950,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49954,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49956,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49959,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49967,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49970,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49971,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49973,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID49977,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49978,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49980,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49981,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49982,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID49984,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49989,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49993,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID49996,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID49999,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50000,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50003,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50004,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50006,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50015,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50016,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50018,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50022,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50023,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID50024,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50025,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50030,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50033,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50038,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID50046,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID50054,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50070,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50072,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50073,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50090,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID50096,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50109,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50112,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50114,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50129,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50130,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50140,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50143,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50145,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50165,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50188,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50218,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50233,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID50241,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50245,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50249,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50287,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50297,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50304,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50306,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50313,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50314,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50315,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50316,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50317,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50318,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,NO,4
ID50324,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50326,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50329,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50330,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50332,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50333,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50337,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50344,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50345,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50346,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50347,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50352,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50354,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50359,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50363,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50364,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50366,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50371,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50372,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50378,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50380,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50391,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50392,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50394,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50395,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50405,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50408,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50413,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50414,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50419,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50421,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,SI,SI,4
ID50424,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50425,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50427,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
ID50431,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID50433,PI100395,I,TIPO7,HÍBRIDO,M,Mid,106,NO,SI,4
