CODE,Customer_ID,Revisiones,Km_medio_por_revision,km_ultima_revision,DAYS_LAST_SERVICE,QUEJA,Churn_400,Churn_bin,FLAG_SIN_REVISION
ID30154,75406,0,0,0,,,N,0,1
ID30163,1671,0,0,0,,,N,0,1
ID30181,17662,0,0,0,,,N,0,1
ID17985,24693,4,26524,106096,94.0,,N,0,0
ID29727,94392,3,49618,148854,14.0,,N,0,0
ID32311,43396,3,53124,159372,138.0,NO,N,0,0
ID32890,31016,1,36490,36490,64.0,NO,N,0,0
ID33012,65492,3,27721,83163,112.0,NO,N,0,0
ID33068,23628,1,29916,29916,417.0,NO,Y,1,0
ID33070,67764,0,0,0,,NO,N,0,1
ID7315,49157,1,28096,28096,732.0,SI,Y,1,0
ID10709,18350,0,0,0,,,N,0,1
ID10696,5831,0,0,0,,,N,0,1
ID10277,37300,1,45692,45692,81.0,,N,0,0
ID10323,63005,0,0,0,,,N,0,1
ID10332,78254,2,15132,30264,193.0,,N,0,0
ID10338,63825,0,0,0,,,N,0,1
ID10420,8064,2,46606,93212,111.0,,N,0,0
ID10507,27568,2,33304,66608,234.0,,N,0,0
ID10602,18377,0,0,0,,,N,0,1
ID10624,96318,1,31043,31043,131.0,NO,N,0,0
ID10639,1656,1,36907,36907,553.0,,Y,1,0
ID10640,4318,1,45630,45630,390.0,,N,0,0
ID10646,72227,2,32935,65870,31.0,,N,0,0
ID10675,1673,5,34930,174650,93.0,,N,0,0
ID10677,51173,0,0,0,,,N,0,1
ID10684,9516,2,49219,98438,149.0,,N,0,0
ID10697,57336,1,40328,40328,66.0,,N,0,0
ID10703,95113,0,0,0,,,N,0,1
ID10705,45831,1,29539,29539,21.0,NO,N,0,0
ID10710,3226,0,0,0,,,N,0,1
ID10725,38181,0,0,0,,,N,0,1
ID10727,54182,4,44927,179708,106.0,,N,0,0
ID10729,86614,0,0,0,,,N,0,1
ID10738,16643,0,0,0,,,N,0,1
ID10749,26413,2,52279,104558,130.0,,N,0,0
ID10750,28547,0,0,0,,,N,0,1
ID10756,47547,1,34720,34720,614.0,,Y,1,0
ID10761,86917,1,40925,40925,663.0,SI,Y,1,0
ID10763,35109,1,26881,26881,20.0,,N,0,0
ID10765,79001,2,44042,88084,38.0,,N,0,0
ID10333,170,4,29059,116236,354.0,,N,0,0
ID10337,35997,1,19212,19212,442.0,,Y,1,0
ID10366,14981,4,32576,130304,178.0,,N,0,0
ID10469,59544,1,50291,50291,965.0,,Y,1,0
ID10487,38871,0,0,0,,,N,0,1
ID10489,46437,0,0,0,,,N,0,1
ID10496,32123,0,0,0,,,N,0,1
ID10508,94511,1,30140,30140,820.0,,Y,1,0
ID10524,99401,2,44934,89868,780.0,NO,Y,1,0
ID10535,32258,3,26929,80787,201.0,SI,N,0,0
ID10542,52731,1,17847,17847,109.0,,N,0,0
ID10621,14990,1,41210,41210,92.0,SI,N,0,0
ID10625,51301,1,20810,20810,4.0,,N,0,0
ID10636,54398,0,0,0,,,N,0,1
ID10645,15579,4,38621,154484,75.0,,N,0,0
ID10669,53537,1,21534,21534,1147.0,,N,0,0
ID10676,26748,4,29874,119496,78.0,,N,0,0
ID10689,50539,1,24899,24899,34.0,NO,N,0,0
ID10711,59271,1,19191,19191,74.0,NO,N,0,0
ID10713,34931,1,40604,40604,478.0,NO,Y,1,0
ID10715,10588,1,48675,48675,419.0,,Y,1,0
ID10717,92126,0,0,0,,,N,0,1
ID10724,14543,1,22925,22925,279.0,,N,0,0
ID10728,9380,1,50326,50326,41.0,,N,0,0
ID10733,47976,0,0,0,,,N,0,1
ID10748,53281,1,19229,19229,525.0,,Y,1,0
ID10751,38544,1,18265,18265,93.0,,N,0,0
ID10755,82122,2,44504,89008,63.0,NO,N,0,0
ID10757,2210,1,52834,52834,960.0,,Y,1,0
ID10759,93265,2,24193,48386,149.0,,N,0,0
ID10760,86232,3,35641,106923,273.0,,N,0,0
ID10762,66832,2,40013,80026,441.0,SI,Y,1,0
ID10764,65912,1,25360,25360,16.0,,N,0,0
ID10768,48628,1,27606,27606,389.0,NO,N,0,0
ID8368,59632,0,0,0,,,N,0,1
ID6423,28934,1,44786,44786,1208.0,,N,0,0
ID6441,55247,1,47205,47205,85.0,NO,N,0,0
ID6542,41211,2,19195,38390,728.0,NO,Y,1,0
ID6543,18375,1,35786,35786,990.0,NO,Y,1,0
ID6565,30360,2,28251,56502,33.0,SI,N,0,0
ID6663,6189,2,54105,108210,652.0,NO,Y,1,0
ID10031,13281,2,40275,80550,8.0,,N,0,0
ID10051,23518,1,53989,53989,5.0,,N,0,0
ID10059,94423,0,0,0,,,N,0,1
ID10116,30651,1,48456,48456,20.0,,N,0,0
ID10127,53315,0,0,0,,,N,0,1
ID10183,52245,1,44165,44165,563.0,,Y,1,0
ID10233,15812,3,19395,58185,342.0,SI,N,0,0
ID10257,77805,5,21604,108020,4.0,,N,0,0
ID10271,10787,2,32582,65164,117.0,NO,N,0,0
ID10279,22885,3,18325,54975,200.0,NO,N,0,0
ID10312,2481,5,36324,181620,20.0,,N,0,0
ID10345,5899,0,0,0,,,N,0,1
ID10437,12303,3,30504,91512,94.0,,N,0,0
ID10464,11881,0,0,0,,SI,N,0,1
ID10516,60368,1,43891,43891,103.0,,N,0,0
ID10532,29129,4,53600,214400,70.0,,N,0,0
ID10545,95360,1,30393,30393,7.0,,N,0,0
ID10668,45516,1,23846,23846,556.0,NO,Y,1,0
ID10065,92426,1,29200,29200,1093.0,,N,0,0
ID10115,51667,0,0,0,,,N,0,1
ID10117,93286,4,45421,181684,97.0,,N,0,0
ID10126,61089,0,0,0,,NO,N,0,1
ID10199,91671,1,30044,30044,1317.0,,N,0,0
ID10270,58914,4,49947,199788,257.0,,N,0,0
ID10278,28132,1,35266,35266,68.0,NO,N,0,0
ID10311,62008,2,49022,98044,9.0,,N,0,0
ID10324,9887,1,24293,24293,98.0,NO,N,0,0
ID10654,1954,0,0,0,,,N,0,1
ID8354,21567,3,43702,131106,565.0,,Y,1,0
ID8378,59936,0,0,0,,SI,N,0,1
ID12212,35288,0,0,0,,,N,0,1
ID12221,39819,3,41161,123483,15.0,,N,0,0
ID12328,62847,2,26299,52598,170.0,NO,N,0,0
ID6429,75046,1,32256,32256,809.0,SI,Y,1,0
ID6460,45138,1,21125,21125,781.0,NO,Y,1,0
ID9381,52608,1,35978,35978,451.0,,Y,1,0
ID12265,55728,5,34815,174075,101.0,,N,0,0
ID11438,10861,1,54836,54836,29.0,NO,N,0,0
ID11424,53025,1,54538,54538,506.0,NO,Y,1,0
ID11896,37275,0,0,0,,,N,0,1
ID11855,44117,1,45340,45340,13.0,SI,N,0,0
ID12246,32640,0,0,0,,NO,N,0,1
ID33766,21047,0,0,0,,SI,N,0,1
ID11706,95510,4,16101,64404,77.0,SI,N,0,0
ID11705,57435,3,15816,47448,58.0,SI,N,0,0
ID11720,49275,1,25243,25243,26.0,SI,N,0,0
ID33780,25351,3,33968,101904,33.0,,N,0,0
ID37358,31865,2,37466,74932,51.0,,N,0,0
ID33620,55697,0,0,0,,,N,0,1
ID45453,82331,1,20289,20289,51.0,NO,N,0,0
ID1151,38916,0,0,0,,,N,0,1
ID57499,57037,1,52167,52167,183.0,SI,N,0,0
ID22982,59112,0,0,0,,,N,0,1
ID22984,57637,0,0,0,,SI,N,0,1
ID22981,71846,0,0,0,,,N,0,1
ID21956,34325,0,0,0,,SI,N,0,1
ID23088,78623,0,0,0,,NO,N,0,1
ID24153,87851,3,38121,114363,462.0,,Y,1,0
ID24220,43262,0,0,0,,,N,0,1
ID24199,57070,3,30114,90342,467.0,SI,Y,1,0
ID24259,52981,2,26458,52916,21.0,SI,N,0,0
ID9422,53796,2,19350,38700,101.0,,N,0,0
ID9423,90840,0,0,0,,,N,0,1
ID8260,25282,1,30026,30026,65.0,,N,0,0
ID8284,89525,1,46155,46155,889.0,,Y,1,0
ID8360,29429,1,35536,35536,25.0,,N,0,0
ID8929,29432,4,27869,111476,273.0,,N,0,0
ID9129,58319,0,0,0,,,N,0,1
ID9173,17892,1,24080,24080,1303.0,,N,0,0
ID9243,29049,0,0,0,,SI,N,0,1
ID9318,25838,0,0,0,,,N,0,1
ID9331,18503,3,47051,141153,91.0,,N,0,0
ID9571,95227,2,51563,103126,668.0,,Y,1,0
ID9598,53877,0,0,0,,,N,0,1
ID9612,59965,1,16428,16428,926.0,,Y,1,0
ID9620,27249,2,54756,109512,37.0,,N,0,0
ID9634,98807,1,52362,52362,134.0,,N,0,0
ID9678,57317,2,20035,40070,369.0,,N,0,0
ID9774,57693,1,42164,42164,250.0,,N,0,0
ID9760,75829,0,0,0,,,N,0,1
ID9802,56895,4,23627,94508,276.0,,N,0,0
ID9805,91925,1,43282,43282,320.0,,N,0,0
ID9050,63724,0,0,0,,NO,N,0,1
ID9057,19485,1,21637,21637,462.0,,Y,1,0
ID9132,68249,0,0,0,,,N,0,1
ID9238,83144,1,40180,40180,298.0,SI,N,0,0
ID9240,46779,1,34317,34317,315.0,,N,0,0
ID9267,26444,1,17502,17502,413.0,,Y,1,0
ID9303,76485,0,0,0,,,N,0,1
ID9314,80187,2,50030,100060,677.0,,Y,1,0
ID9320,57723,0,0,0,,,N,0,1
ID9370,77655,1,21735,21735,142.0,,N,0,0
ID9377,66937,4,20710,82840,152.0,,N,0,0
ID9378,67586,4,39888,159552,155.0,,N,0,0
ID9379,32363,0,0,0,,,N,0,1
ID9390,89027,4,22912,91648,152.0,,N,0,0
ID8152,54824,1,32265,32265,413.0,,Y,1,0
ID7573,71680,0,0,0,,SI,N,0,1
ID7608,32603,0,0,0,,NO,N,0,1
ID7799,93830,3,24440,73320,107.0,,N,0,0
ID7800,76270,1,39017,39017,957.0,,Y,1,0
ID8789,79408,3,27009,81027,54.0,SI,N,0,0
ID8866,88758,1,32701,32701,31.0,SI,N,0,0
ID9181,35068,4,52349,209396,359.0,SI,N,0,0
ID9182,35368,2,30398,60796,224.0,SI,N,0,0
ID7570,86100,4,24963,99852,210.0,NO,N,0,0
ID7628,9703,1,42369,42369,86.0,NO,N,0,0
ID7690,66345,1,21999,21999,1151.0,,N,0,0
ID12015,13691,0,0,0,,,N,0,1
ID12094,81504,1,35961,35961,227.0,NO,N,0,0
ID1405,47105,0,0,0,,,N,0,1
ID1402,62989,0,0,0,,,N,0,1
ID1386,22746,0,0,0,,,N,0,1
ID570,62999,0,0,0,,,N,0,1
ID303,16274,0,0,0,,,N,0,1
ID392,59501,0,0,0,,,N,0,1
ID472,15857,0,0,0,,,N,0,1
ID545,5826,0,0,0,,,N,0,1
ID616,67283,0,0,0,,,N,0,1
ID645,96072,0,0,0,,,N,0,1
ID404,54957,0,0,0,,,N,0,1
ID530,83905,0,0,0,,,N,0,1
ID553,74426,0,0,0,,,N,0,1
ID556,70395,0,0,0,,,N,0,1
ID596,59905,0,0,0,,,N,0,1
ID80,4875,0,0,0,,,N,0,1
ID217,37160,0,0,0,,,N,0,1
ID266,86977,0,0,0,,,N,0,1
ID340,82991,0,0,0,,SI,N,0,1
ID380,20402,0,0,0,,SI,N,0,1
ID398,58691,3,52201,156603,387.0,,N,0,0
ID1236,70639,0,0,0,,,N,0,1
ID1228,25543,0,0,0,,,N,0,1
ID1129,30291,0,0,0,,NO,N,0,1
ID1027,7848,0,0,0,,,N,0,1
ID1067,5940,0,0,0,,,N,0,1
ID1073,66156,0,0,0,,,N,0,1
ID169,96927,0,0,0,,,N,0,1
ID1240,81412,0,0,0,,SI,N,0,1
ID57318,46191,2,18651,37302,99.0,,N,0,0
ID57213,36066,0,0,0,,,N,0,1
ID4176,41033,0,0,0,,,N,0,1
ID4789,63895,0,0,0,,NO,N,0,1
ID6351,52813,1,48339,48339,796.0,SI,Y,1,0
ID6388,54330,1,21842,21842,304.0,SI,N,0,0
ID6544,10632,4,18504,74016,539.0,SI,Y,1,0
ID6623,12881,1,47604,47604,166.0,SI,N,0,0
ID6631,39345,0,0,0,,NO,N,0,1
ID6636,69792,0,0,0,,NO,N,0,1
ID6665,54894,1,24917,24917,454.0,NO,Y,1,0
ID6726,60802,1,19561,19561,68.0,NO,N,0,0
ID4160,73217,0,0,0,,,N,0,1
ID4162,78080,2,36044,72088,104.0,NO,N,0,0
ID4181,76719,2,19807,39614,20.0,NO,N,0,0
ID6418,79434,1,44346,44346,984.0,NO,Y,1,0
ID6448,23019,0,0,0,,SI,N,0,1
ID2064,43042,0,0,0,,,N,0,1
ID3665,45964,0,0,0,,,N,0,1
ID3671,71246,0,0,0,,,N,0,1
ID4165,53579,1,53010,53010,419.0,NO,Y,1,0
ID4867,22985,0,0,0,,,N,0,1
ID3729,33548,0,0,0,,NO,N,0,1
ID3730,58498,1,34611,34611,14.0,SI,N,0,0
ID3734,37749,2,49575,99150,104.0,,N,0,0
ID2059,44346,2,46554,93108,116.0,NO,N,0,0
ID36859,90263,0,0,0,,,N,0,1
ID3726,12147,2,21587,43174,53.0,,N,0,0
ID3737,28652,1,33042,33042,23.0,,N,0,0
ID2086,24143,1,47451,47451,26.0,SI,N,0,0
ID37456,50919,1,24290,24290,59.0,NO,N,0,0
ID7367,80397,0,0,0,,NO,N,0,1
ID7485,35447,0,0,0,,,N,0,1
ID7487,74257,1,15770,15770,109.0,NO,N,0,0
ID7519,45943,0,0,0,,,N,0,1
ID7407,6852,1,31779,31779,28.0,NO,N,0,0
ID7421,93554,2,34524,69048,896.0,NO,Y,1,0
ID7536,54958,0,0,0,,,N,0,1
ID4929,81526,1,19479,19479,197.0,NO,N,0,0
ID4907,3460,2,48743,97486,953.0,NO,Y,1,0
ID5382,10465,0,0,0,,NO,N,0,1
ID3936,40439,1,54917,54917,774.0,SI,Y,1,0
ID10107,80945,1,32795,32795,12.0,,N,0,0
ID10442,80785,4,26799,107196,17.0,,N,0,0
ID10056,99920,1,27522,27522,196.0,,N,0,0
ID10388,99632,0,0,0,,,N,0,1
ID10443,19205,5,22213,111065,20.0,,N,0,0
ID3971,55250,0,0,0,,SI,N,0,1
ID57249,77887,2,21087,42174,83.0,,N,0,0
ID11679,41479,2,21713,43426,115.0,SI,N,0,0
ID22609,38112,1,22423,22423,230.0,SI,N,0,0
ID26328,64444,3,27005,81015,273.0,,N,0,0
ID26309,19029,0,0,0,,,N,0,1
ID24211,18315,0,0,0,,,N,0,1
ID24047,90298,2,22166,44332,462.0,SI,Y,1,0
ID24048,63577,2,18879,37758,418.0,SI,Y,1,0
ID57237,94351,0,0,0,,,N,0,1
ID22580,63831,2,37382,74764,155.0,NO,N,0,0
ID22570,1232,2,44692,89384,464.0,,Y,1,0
ID22587,88319,0,0,0,,,N,0,1
ID25947,37138,0,0,0,,NO,N,0,1
ID25989,52446,1,47135,47135,392.0,,N,0,0
ID25996,35458,0,0,0,,,N,0,1
ID26016,19965,0,0,0,,,N,0,1
ID26026,16094,0,0,0,,,N,0,1
ID22596,32670,1,38614,38614,1019.0,,N,0,0
ID22285,76446,0,0,0,,,N,0,1
ID25903,5738,3,38972,116916,110.0,,N,0,0
ID25937,65920,4,42694,170776,34.0,,N,0,0
ID26099,34628,0,0,0,,SI,N,0,1
ID26101,96652,1,27131,27131,755.0,,Y,1,0
ID22304,75314,1,21638,21638,509.0,,Y,1,0
ID22297,25955,2,28262,56524,893.0,,Y,1,0
ID24665,50945,1,22470,22470,142.0,,N,0,0
ID24737,76464,0,0,0,,,N,0,1
ID24802,89876,2,53816,107632,841.0,,Y,1,0
ID24819,73414,1,38320,38320,36.0,,N,0,0
ID24820,59641,3,28484,85452,75.0,,N,0,0
ID23819,24724,2,48378,96756,62.0,,N,0,0
ID23820,10938,0,0,0,,,N,0,1
ID23805,25567,2,41350,82700,664.0,NO,Y,1,0
ID7912,64510,1,15505,15505,862.0,,Y,1,0
ID47449,95692,2,44588,89176,10.0,,N,0,0
ID47394,34788,0,0,0,,NO,N,0,1
ID41907,62121,2,30893,61786,68.0,NO,N,0,0
ID17916,30389,1,26764,26764,1263.0,,N,0,0
ID32406,56614,2,50404,100808,80.0,NO,N,0,0
ID4393,55508,2,54903,109806,611.0,NO,Y,1,0
ID5788,83495,2,47973,95946,170.0,NO,N,0,0
ID5831,75182,2,50230,100460,928.0,NO,Y,1,0
ID5833,19076,1,37467,37467,81.0,NO,N,0,0
ID5891,12523,0,0,0,,,N,0,1
ID6036,11599,0,0,0,,NO,N,0,1
ID4433,70937,2,24391,48782,182.0,NO,N,0,0
ID4508,91406,3,31873,95619,18.0,NO,N,0,0
ID4530,26855,0,0,0,,NO,N,0,1
ID5871,66126,3,26825,80475,176.0,NO,N,0,0
ID5987,64594,5,35457,177285,247.0,SI,N,0,0
ID10079,20428,3,17956,53868,528.0,SI,Y,1,0
ID10118,9179,1,23730,23730,1039.0,,N,0,0
ID5973,55049,2,29091,58182,1213.0,,N,0,0
ID6073,26088,0,0,0,,NO,N,0,1
ID6127,62173,1,25937,25937,574.0,SI,Y,1,0
ID5863,75929,0,0,0,,NO,N,0,1
ID5866,53014,2,47999,95998,41.0,NO,N,0,0
ID9274,76726,1,20934,20934,1152.0,,N,0,0
ID34894,30834,3,21747,65241,150.0,SI,N,0,0
ID34968,69369,2,51365,102730,17.0,NO,N,0,0
ID31984,59537,1,31458,31458,1236.0,SI,N,0,0
ID32068,79711,3,37837,113511,107.0,SI,N,0,0
ID32069,11155,1,46157,46157,57.0,SI,N,0,0
ID32070,88525,2,22775,45550,64.0,SI,N,0,0
ID32158,84136,4,26756,107024,132.0,NO,N,0,0
ID32159,64194,2,23658,47316,79.0,NO,N,0,0
ID32160,2434,1,51098,51098,31.0,NO,N,0,0
ID14345,46607,1,24255,24255,547.0,,Y,1,0
ID14300,65838,0,0,0,,,N,0,1
ID14377,6211,2,39400,78800,104.0,,N,0,0
ID14728,61642,1,19693,19693,418.0,SI,Y,1,0
ID13983,66837,2,39820,79640,158.0,SI,N,0,0
ID14796,47682,0,0,0,,SI,N,0,1
ID14903,34931,4,40667,162668,152.0,SI,N,0,0
ID15201,15319,1,36122,36122,135.0,SI,N,0,0
ID2617,55145,0,0,0,,,N,0,1
ID15152,99820,1,25401,25401,167.0,NO,N,0,0
ID2755,84561,0,0,0,,,N,0,1
ID14154,78759,1,25069,25069,168.0,,N,0,0
ID2213,63959,0,0,0,,,N,0,1
ID5402,72120,1,54922,54922,332.0,,N,0,0
ID5403,50724,3,16007,48021,462.0,SI,Y,1,0
ID57491,80862,0,0,0,,SI,N,0,1
ID57492,34159,0,0,0,,,N,0,1
ID57494,73560,3,38467,115401,259.0,,N,0,0
ID57495,21771,2,54104,108208,237.0,NO,N,0,0
ID57531,28957,0,0,0,,,N,0,1
ID57532,33604,1,15767,15767,276.0,,N,0,0
ID57539,160,1,22673,22673,5.0,,N,0,0
ID57686,10417,1,21229,21229,452.0,,Y,1,0
ID4908,73322,0,0,0,,NO,N,0,1
ID7506,48699,0,0,0,,,N,0,1
ID4928,46685,2,25269,50538,612.0,NO,Y,1,0
ID4881,68410,1,29390,29390,565.0,NO,Y,1,0
ID4896,16107,4,29204,116816,151.0,NO,N,0,0
ID7872,31975,0,0,0,,,N,0,1
ID3970,16680,1,20170,20170,117.0,NO,N,0,0
ID9466,17278,0,0,0,,NO,N,0,1
ID9467,6375,3,47586,142758,99.0,NO,N,0,0
ID9510,55571,1,53398,53398,112.0,NO,N,0,0
ID7909,81078,1,27070,27070,94.0,,N,0,0
ID4087,72711,4,53362,213448,118.0,,N,0,0
ID26357,39289,0,0,0,,,N,0,1
ID1393,83859,0,0,0,,,N,0,1
ID1412,35736,0,0,0,,,N,0,1
ID1369,21665,0,0,0,,SI,N,0,1
ID1408,98556,0,0,0,,,N,0,1
ID1424,36593,0,0,0,,SI,N,0,1
ID1353,68989,0,0,0,,,N,0,1
ID1432,84018,0,0,0,,,N,0,1
ID1332,85451,0,0,0,,NO,N,0,1
ID1400,37342,0,0,0,,,N,0,1
ID1404,74284,0,0,0,,,N,0,1
ID1428,50328,0,0,0,,,N,0,1
ID1360,39380,0,0,0,,,N,0,1
ID1430,9747,0,0,0,,,N,0,1
ID1374,40937,0,0,0,,,N,0,1
ID1415,68877,0,0,0,,,N,0,1
ID1380,38870,0,0,0,,,N,0,1
ID1416,88296,0,0,0,,,N,0,1
ID1436,20289,0,0,0,,,N,0,1
ID155,12857,0,0,0,,SI,N,0,1
ID465,9625,0,0,0,,,N,0,1
ID586,56520,0,0,0,,,N,0,1
ID609,71724,0,0,0,,,N,0,1
ID642,41926,0,0,0,,,N,0,1
ID744,57576,0,0,0,,,N,0,1
ID768,36808,0,0,0,,,N,0,1
ID777,17923,0,0,0,,,N,0,1
ID826,77343,0,0,0,,,N,0,1
ID848,31281,0,0,0,,,N,0,1
ID881,81600,0,0,0,,,N,0,1
ID896,43142,0,0,0,,,N,0,1
ID957,95000,0,0,0,,,N,0,1
ID959,76817,0,0,0,,,N,0,1
ID962,2128,0,0,0,,,N,0,1
ID968,51879,0,0,0,,,N,0,1
ID988,91883,0,0,0,,,N,0,1
ID1316,85475,0,0,0,,,N,0,1
ID1350,59395,0,0,0,,,N,0,1
ID1354,83696,0,0,0,,NO,N,0,1
ID1419,15029,0,0,0,,,N,0,1
ID1425,6465,0,0,0,,,N,0,1
ID144,66576,0,0,0,,NO,N,0,1
ID168,78781,0,0,0,,NO,N,0,1
ID473,91235,0,0,0,,,N,0,1
ID478,27747,0,0,0,,,N,0,1
ID483,71757,0,0,0,,,N,0,1
ID584,49307,0,0,0,,,N,0,1
ID589,31925,0,0,0,,,N,0,1
ID847,61675,0,0,0,,,N,0,1
ID132,37826,0,0,0,,NO,N,0,1
ID1381,53802,0,0,0,,,N,0,1
ID113,77488,0,0,0,,NO,N,0,1
ID334,33938,0,0,0,,,N,0,1
ID499,40086,0,0,0,,,N,0,1
ID558,87032,0,0,0,,,N,0,1
ID594,87585,0,0,0,,,N,0,1
ID612,53796,0,0,0,,,N,0,1
ID620,72760,0,0,0,,,N,0,1
ID622,90365,0,0,0,,,N,0,1
ID626,18278,0,0,0,,,N,0,1
ID629,30965,0,0,0,,,N,0,1
ID630,58963,0,0,0,,,N,0,1
ID636,80091,0,0,0,,NO,N,0,1
ID640,44144,0,0,0,,,N,0,1
ID644,84791,0,0,0,,,N,0,1
ID646,77027,0,0,0,,,N,0,1
ID647,97195,0,0,0,,,N,0,1
ID653,50302,0,0,0,,,N,0,1
ID676,21965,0,0,0,,,N,0,1
ID679,25840,0,0,0,,,N,0,1
ID686,83102,0,0,0,,,N,0,1
ID692,16444,0,0,0,,,N,0,1
ID701,92260,0,0,0,,,N,0,1
ID706,2236,0,0,0,,,N,0,1
ID709,37606,0,0,0,,,N,0,1
ID710,25986,0,0,0,,,N,0,1
ID717,74607,0,0,0,,,N,0,1
ID726,29130,0,0,0,,,N,0,1
ID729,38365,0,0,0,,,N,0,1
ID738,13642,0,0,0,,,N,0,1
ID748,25760,0,0,0,,,N,0,1
ID752,74479,0,0,0,,,N,0,1
ID765,3511,0,0,0,,,N,0,1
ID770,13496,0,0,0,,,N,0,1
ID774,42541,0,0,0,,,N,0,1
ID776,4136,0,0,0,,,N,0,1
ID789,12938,0,0,0,,,N,0,1
ID794,3928,0,0,0,,,N,0,1
ID795,49191,0,0,0,,,N,0,1
ID797,1720,0,0,0,,,N,0,1
ID799,4527,0,0,0,,,N,0,1
ID804,11598,0,0,0,,,N,0,1
ID805,68455,0,0,0,,,N,0,1
ID811,65509,0,0,0,,,N,0,1
ID816,12089,0,0,0,,,N,0,1
ID818,10259,0,0,0,,,N,0,1
ID824,38499,0,0,0,,NO,N,0,1
ID827,44451,0,0,0,,,N,0,1
ID831,83873,0,0,0,,,N,0,1
ID832,5127,0,0,0,,,N,0,1
ID840,71412,0,0,0,,,N,0,1
ID861,43389,0,0,0,,,N,0,1
ID863,36906,0,0,0,,,N,0,1
ID876,81029,0,0,0,,,N,0,1
ID879,55701,0,0,0,,,N,0,1
ID885,73545,0,0,0,,,N,0,1
ID889,21667,0,0,0,,,N,0,1
ID898,71669,0,0,0,,,N,0,1
ID912,36750,0,0,0,,,N,0,1
ID914,9594,0,0,0,,,N,0,1
ID917,12320,0,0,0,,,N,0,1
ID930,3392,0,0,0,,,N,0,1
ID933,18672,0,0,0,,,N,0,1
ID939,89542,0,0,0,,,N,0,1
ID947,57099,0,0,0,,,N,0,1
ID950,2143,0,0,0,,,N,0,1
ID951,54523,0,0,0,,,N,0,1
ID953,66225,0,0,0,,,N,0,1
ID963,58213,0,0,0,,,N,0,1
ID964,1914,0,0,0,,,N,0,1
ID986,57108,0,0,0,,,N,0,1
ID226,6029,0,0,0,,,N,0,1
ID301,13241,0,0,0,,,N,0,1
ID302,20295,0,0,0,,,N,0,1
ID352,31571,0,0,0,,,N,0,1
ID412,35218,0,0,0,,,N,0,1
ID440,2519,0,0,0,,SI,N,0,1
ID448,20692,0,0,0,,,N,0,1
ID456,35061,0,0,0,,,N,0,1
ID489,5755,0,0,0,,,N,0,1
ID492,55449,0,0,0,,NO,N,0,1
ID505,58286,0,0,0,,,N,0,1
ID535,87742,0,0,0,,,N,0,1
ID562,46246,0,0,0,,,N,0,1
ID569,18927,0,0,0,,,N,0,1
ID603,73575,0,0,0,,,N,0,1
ID614,94420,0,0,0,,,N,0,1
ID619,35279,0,0,0,,,N,0,1
ID638,76143,2,41571,83142,42.0,,N,0,0
ID643,9540,0,0,0,,,N,0,1
ID651,4675,0,0,0,,,N,0,1
ID678,86079,0,0,0,,,N,0,1
ID682,90828,0,0,0,,NO,N,0,1
ID684,48586,0,0,0,,,N,0,1
ID689,17348,0,0,0,,,N,0,1
ID690,28503,0,0,0,,,N,0,1
ID708,59836,0,0,0,,,N,0,1
ID713,27583,0,0,0,,,N,0,1
ID727,26022,0,0,0,,,N,0,1
ID734,76785,0,0,0,,NO,N,0,1
ID736,89704,0,0,0,,,N,0,1
ID742,2449,0,0,0,,,N,0,1
ID743,77917,0,0,0,,,N,0,1
ID745,80690,0,0,0,,,N,0,1
ID746,62560,0,0,0,,,N,0,1
ID747,15860,0,0,0,,,N,0,1
ID749,25672,0,0,0,,,N,0,1
ID750,36440,0,0,0,,,N,0,1
ID754,58145,0,0,0,,,N,0,1
ID758,68496,0,0,0,,,N,0,1
ID778,89591,0,0,0,,,N,0,1
ID779,24844,0,0,0,,,N,0,1
ID798,78233,0,0,0,,,N,0,1
ID813,69863,0,0,0,,,N,0,1
ID819,38795,0,0,0,,,N,0,1
ID822,29292,0,0,0,,,N,0,1
ID842,91618,0,0,0,,,N,0,1
ID862,57841,0,0,0,,,N,0,1
ID868,37648,0,0,0,,SI,N,0,1
ID871,99802,0,0,0,,,N,0,1
ID887,97279,0,0,0,,,N,0,1
ID888,63594,0,0,0,,,N,0,1
ID902,2409,0,0,0,,,N,0,1
ID909,13068,0,0,0,,,N,0,1
ID935,61042,0,0,0,,,N,0,1
ID94,3095,0,0,0,,NO,N,0,1
ID944,57139,0,0,0,,,N,0,1
ID948,81087,0,0,0,,,N,0,1
ID949,82869,0,0,0,,,N,0,1
ID971,26179,0,0,0,,,N,0,1
ID980,35036,0,0,0,,,N,0,1
ID103,42207,0,0,0,,,N,0,1
ID208,54487,0,0,0,,,N,0,1
ID166,77390,0,0,0,,NO,N,0,1
ID341,1108,0,0,0,,,N,0,1
ID368,27650,0,0,0,,,N,0,1
ID161,26110,0,0,0,,NO,N,0,1
ID181,17087,0,0,0,,,N,0,1
ID339,59,0,0,0,,,N,0,1
ID365,88728,0,0,0,,,N,0,1
ID384,57883,0,0,0,,,N,0,1
ID674,2476,0,0,0,,,N,0,1
ID830,54283,0,0,0,,,N,0,1
ID890,80994,0,0,0,,,N,0,1
ID940,80164,0,0,0,,,N,0,1
ID243,42887,2,35543,71086,139.0,NO,N,0,0
ID295,74929,0,0,0,,NO,N,0,1
