CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur,tiene_queja,extension_garantia_bin,en_garantia_bin,Margen_pct,FLAG_Margen_Negativo,antiguedad_dias,ratio_rev_antiguedad,FLAG_cliente_nuevo,segmento_antiguedad,FLAG_deberia_haber_revisado,gasto_relativo,satisfaccion_baja,km_alto_pocas_rev,Mantenimiento_medio,Alpha,Categoria_Precio
SYN003509,2024-02-12,PA200033,2620,23416,Particular,Financiera Marca,"SI, Financiera",NO,0,11/02/2028,31/12/2023,SI,1753,M,CP28229,33,37748,113,A,B,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6104.55,2251.69,0,1,1,9.62,0,0,0.0,1,Nuevo,0,0.6203242555897002,0,0,263.0,0.07,PREMIUM
SYN003510,2024-02-07,PA200079,107097,16573,Particular,Otros,NO,NO,0,06/02/2028,31/12/2023,SI,748,M,CP27400,22,0,68,H,A,TIPO1,HÍBRIDO,M,Mid,81,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,3665.95,1358.68,0,0,1,8.2,0,0,0.0,1,Nuevo,0,16573.0,0,0,250.0,0.07,PREMIUM
SYN003511,2024-02-16,PA200037,102570,34069,Particular,Financiera Marca,"SI, Financiera",NO,0,15/02/2028,31/12/2023,SI,1982,F,CP38611,47,22901,51,I,D,TIPO8,ELÉCTRICO,A,Mid,124,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,8881.79,-1424.56,0,1,1,-4.18,1,0,0.0,1,Nuevo,0,1.4876642941356273,0,0,290.0,0.1,ESTANDAR
SYN003512,2024-03-31,PA200084,107434,33725,Particular,Financiera Marca,NO,NO,4,30/03/2028,31/12/2023,SI,1361,M,CP48960,36,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,136,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,11456.38,7181.11,0,0,1,21.29,0,0,0.0,1,Nuevo,0,33725.0,1,0,371.0,0.1,ESTANDAR
SYN003513,2024-02-15,PA200035,101816,27003,Particular,Contado,NO,NO,0,14/02/2028,31/12/2023,SI,1034,M,CP28660,45,30170,95,D,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Internet,9172.92,5755.68,0,0,1,21.31,0,0,0.0,1,Nuevo,0,0.895028173682466,0,0,371.0,0.1,ESTANDAR
SYN003514,2024-02-21,PA200087,102646,32484,Particular,Otros,SI,NO,0,20/02/2028,31/12/2023,SI,1383,M,CP8227,40,29423,9,D,D,TIPO1,HÍBRIDO,M,Mid,131,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,8468.58,-863.13,0,1,1,-2.66,1,0,0.0,1,Nuevo,0,1.1040342589130951,0,0,290.0,0.1,ESTANDAR
SYN003515,2024-03-07,PA200012,103702,26543,Particular,Prestamo Bancario,SI,SI,0,06/03/2028,31/12/2023,SI,2444,,CP18008,34,37398,126,A,D,TIPO1,HÍBRIDO,M,Mid-High,115,0,0,0,NO,1,1,MADRID NORTE,MADRID,CENTRO,Internet,6919.76,-2064.93,0,1,1,-7.78,1,0,0.0,1,Nuevo,0,0.7097438365688005,0,0,290.0,0.1,ESTANDAR
SYN003516,2024-03-24,PA200011,101899,14672,Particular,Contado,NO,NO,0,23/03/2028,31/12/2023,SI,300,F,CP28036,53,35358,143,E,A,TIPO1,HÍBRIDO,M,Mid,73,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,3245.45,1536.36,0,0,1,10.47,0,0,0.0,1,Nuevo,0,0.41495559703603146,0,0,250.0,0.07,PREMIUM
SYN003517,2024-03-02,PA200084,100925,23863,Particular,Contado,NO,SI,0,01/03/2028,31/12/2023,SI,796,M,CP15570,40,27613,135,G,D,TIPO8,HÍBRIDO,M,Low,104,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,6221.08,-480.45,0,0,1,-2.01,1,0,0.0,1,Nuevo,0,0.8641944011878463,0,0,290.0,0.1,ESTANDAR
SYN003518,2024-02-23,PA200072,107190,16683,Particular,Contado,NO,NO,0,22/02/2028,31/12/2023,SI,1247,F,CP28935,43,27423,137,E,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,4349.26,1534.3,0,0,1,9.2,0,0,0.0,1,Nuevo,0,0.6083579477081282,0,0,263.0,0.07,PREMIUM
SYN003519,2024-02-05,PA200050,106316,22317,Particular,Financiera Marca,NO,NO,4,04/02/2028,31/12/2023,SI,1031,M,CP28022,27,27877,93,B,H,TIPO7,ELÉCTRICO,A,Mid,85,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,7404.78,834.65,0,0,1,3.74,0,0,0.0,1,Nuevo,0,0.8005524267317143,0,0,353.0,0.1,ESTANDAR
SYN003520,2024-02-05,PA200097,102258,23547,Particular,Otros,NO,NO,0,04/02/2028,31/12/2023,SI,994,M,CP26300,39,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,7998.92,4894.7,0,0,1,20.79,0,0,0.0,1,Nuevo,0,23547.0,1,0,371.0,0.1,ESTANDAR
SYN003521,2024-03-28,PA200076,107882,28287,Particular,Otros,NO,NO,0,27/03/2028,31/12/2023,SI,1034,M,CP21005,50,33390,17,D,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,9609.09,6090.42,0,0,1,21.53,0,0,0.0,1,Nuevo,0,0.8471698113207548,0,0,371.0,0.1,ESTANDAR
SYN003522,2024-03-09,PA200071,100216,32041,No Particular,Otros,NO,NO,4,08/03/2028,31/12/2023,SI,2273,M,CP38700,53,21461,68,I,D,TIPO8,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,8353.09,-1763.63,0,0,1,-5.5,1,0,0.0,1,Nuevo,0,1.492987279250734,0,0,290.0,0.1,ESTANDAR
SYN003523,2024-03-25,PA200071,35976,22317,Particular,Otros,NO,NO,0,24/03/2028,31/12/2023,SI,816,F,CP38620,51,0,0,,H,TIPO7,ELÉCTRICO,A,Mid,85,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,7404.78,1049.65,0,0,1,4.7,0,0,0.0,1,Nuevo,0,22317.0,1,0,353.0,0.1,ESTANDAR
SYN003524,2024-01-27,PA200079,107422,21990,Particular,Otros,NO,NO,0,26/01/2028,31/12/2023,SI,951,M,CP28022,32,30088,97,D,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5732.79,2794.58,0,0,1,12.71,0,0,0.0,1,Nuevo,0,0.7308561552778516,0,0,263.0,0.07,PREMIUM
SYN003525,2024-03-02,PA200030,104861,21990,Particular,Financiera Marca,"SI, Financiera",NO,0,01/03/2028,31/12/2023,SI,1421,M,CP24008,30,28901,18,C,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,5732.79,2324.58,0,1,1,10.57,0,0,0.0,1,Nuevo,0,0.760873326182485,0,0,263.0,0.07,PREMIUM
SYN003526,2024-01-13,PA200002,105518,13433,Particular,Contado,SI,NO,0,12/01/2028,31/12/2023,SI,0,F,CP8240,40,24033,88,G,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,NO,1,1,MADRID NORTE,MADRID,CENTRO,Internet,2971.38,1660.17,0,1,1,12.36,0,0,0.0,1,Nuevo,0,0.5589397911205426,0,0,250.0,0.07,PREMIUM
SYN003527,2024-03-12,PA200100,101734,11475,Particular,Contado,NO,NO,0,11/03/2028,31/12/2023,SI,947,M,CP11300,49,23730,72,H,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,2538.27,434.74,0,0,1,3.79,0,0,0.0,1,Nuevo,0,0.4835651074589128,0,0,250.0,0.07,PREMIUM
SYN003528,2024-02-13,PA200071,100556,29003,No Particular,Contado,NO,NO,0,12/02/2028,31/12/2023,SI,911,F,CP15881,45,0,34,I,D,TIPO8,HÍBRIDO,M,High,115,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,7561.08,-473.63,0,0,1,-1.63,1,0,0.0,1,Nuevo,0,29003.0,0,0,290.0,0.1,ESTANDAR
SYN003529,2024-01-06,PA200040,23924,24528,Particular,Otros,NO,NO,0,05/01/2028,31/12/2023,SI,1400,M,CP28200,21,27819,117,C,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,6394.45,-1068.69,0,0,1,-4.36,1,0,0.0,1,Nuevo,0,0.8816995578561415,0,0,276.0,0.1,ESTANDAR
SYN003530,2024-02-19,PA200079,106106,16683,No Particular,Contado,NO,NO,0,18/02/2028,31/12/2023,SI,2093,M,CP3570,43,24818,91,H,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,1,1,VALENCIA,VALENCIA,ESTE,Internet,4349.26,688.3,0,0,1,4.13,0,0,0.0,1,Nuevo,0,0.6722137158513982,0,0,263.0,0.07,PREMIUM
SYN003531,2024-03-07,PA200066,11777,19614,No Particular,Otros,"SI, Financiera",NO,0,06/03/2028,31/12/2023,SI,1251,M,CP41014,51,23909,81,H,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5113.37,2062.86,0,1,1,10.52,0,0,0.0,1,Nuevo,0,0.8203605336902422,0,0,263.0,0.07,PREMIUM
SYN003532,2024-01-16,PA200024,62675,14273,Particular,Contado,NO,NO,0,15/01/2028,31/12/2023,SI,1393,F,CP46702,54,33471,164,D,A,TIPO1,HÍBRIDO,M,Mid,53,0,0,0,NO,0,0,BILBAO,BILBAO,NORTE,Tienda,3157.19,386.62,0,0,1,2.71,0,0,0.0,1,Nuevo,0,0.42642884885423205,0,0,250.0,0.07,PREMIUM
SYN003533,2024-01-07,PA200073,22118,24865,Particular,Contado,SI,NO,0,06/01/2028,31/12/2023,SI,670,M,CP14270,53,20133,69,J,B,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,6482.31,3597.97,0,1,1,14.47,0,0,0.0,1,Nuevo,0,1.235037003923906,0,0,263.0,0.07,PREMIUM
SYN003534,2024-02-28,PA200014,105466,22814,Particular,Financiera Marca,SI,NO,0,27/02/2028,31/12/2023,SI,1693,M,CP38530,43,27263,51,F,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,5947.61,-1402.31,0,1,1,-6.15,1,0,0.0,1,Nuevo,0,0.8368117962073139,0,0,276.0,0.1,ESTANDAR
SYN003535,2024-02-18,PA200048,107057,24004,Particular,Contado,NO,NO,0,17/02/2028,31/12/2023,SI,1543,F,CP28051,46,28859,9,D,D,TIPO6,HÍBRIDO,M,Low,99,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,6257.84,-1224.11,0,0,1,-5.1,1,0,0.0,1,Nuevo,0,0.831768252538203,0,0,290.0,0.1,ESTANDAR
SYN003536,2024-03-28,PA200037,102831,24004,Particular,Contado,NO,NO,0,27/03/2028,31/12/2023,SI,0,M,CP28941,53,27610,19,E,D,TIPO1,HÍBRIDO,M,Low,99,0,0,0,NO,0,0,VALENCIA,VALENCIA,ESTE,Tienda,6257.84,318.89,0,0,1,1.33,0,0,0.0,1,Nuevo,0,0.8693951466859834,0,0,290.0,0.1,ESTANDAR
SYN003537,2024-03-26,PA200078,101781,26448,Particular,Otros,SI,NO,0,25/03/2028,31/12/2023,SI,620,M,CP32235,43,0,48,K,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,8984.39,6024.99,0,1,1,22.78,0,0,0.0,1,Nuevo,0,26448.0,0,0,371.0,0.1,ESTANDAR
SYN003538,2024-02-01,PA200037,105171,32916,Particular,Contado,SI,SI,0,31/01/2028,31/12/2023,SI,0,M,CP39200,50,30981,89,G,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,11181.57,8331.2,0,1,1,25.31,0,0,0.0,1,Nuevo,0,1.0624576353248765,0,0,371.0,0.1,ESTANDAR
SYN003539,2024-02-18,PA200043,108433,26885,Particular,Contado,NO,NO,0,17/02/2028,31/12/2023,SI,2034,F,CP15884,39,21317,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,1,1,MADRID ESTE,MADRID,CENTRO,Internet,9132.83,4724.92,0,0,1,17.57,0,0,0.0,1,Nuevo,0,1.2611999812356336,1,0,371.0,0.1,ESTANDAR
SYN003540,2024-02-16,PA200075,107668,25514,Particular,Financiera Marca,NO,NO,4,15/02/2028,31/12/2023,SI,1399,M,CP28500,39,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,8667.11,5002.5,0,0,1,19.61,0,0,0.0,1,Nuevo,0,25514.0,1,0,371.0,0.1,ESTANDAR
SYN003541,2024-02-14,PA200091,103802,24004,Particular,Otros,NO,NO,0,13/02/2028,31/12/2023,SI,0,,CP28946,49,25468,18,I,D,TIPO6,HÍBRIDO,M,Low,99,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,6257.84,318.89,0,0,1,1.33,0,0,0.0,1,Nuevo,0,0.9425160986335794,0,0,290.0,0.1,ESTANDAR
SYN003542,2024-03-03,PA200097,105431,24004,Particular,Contado,NO,NO,0,02/03/2028,31/12/2023,SI,0,M,CP20305,48,0,0,,D,TIPO1,HÍBRIDO,M,Low,99,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6257.84,318.89,0,0,1,1.33,0,0,0.0,1,Nuevo,0,24004.0,1,0,290.0,0.1,ESTANDAR
SYN003543,2024-01-14,PA200006,102976,22465,Particular,Otros,SI,NO,0,13/01/2028,31/12/2023,SI,899,M,CP50007,32,27887,71,B,B,TIPO6,HÍBRIDO,M,Mid,85,0,0,0,NO,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,5856.63,2932.89,0,1,1,13.06,0,0,0.0,1,Nuevo,0,0.8055724889733568,0,0,263.0,0.07,PREMIUM
SYN003544,2024-02-08,PA200053,106300,23542,Particular,Otros,SI,NO,0,07/02/2028,31/12/2023,SI,1433,F,CP7300,53,24828,116,C,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,6137.4,-1125.05,0,1,1,-4.78,1,0,0.0,1,Nuevo,0,0.948203641050427,0,0,276.0,0.1,ESTANDAR
SYN003545,2024-01-01,PA200047,107252,30094,Particular,Contado,SI,SI,0,31/12/2027,31/12/2023,SI,0,F,CP33203,36,36263,141,A,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,1,1,SEVILLA,SEVILLA,SUR,Internet,10222.93,7595.51,0,1,1,25.24,0,0,0.0,1,Nuevo,0,0.8298816975981027,0,0,371.0,0.1,ESTANDAR
SYN003546,2024-02-15,PA200016,107701,23547,Particular,Contado,NO,NO,0,14/02/2028,31/12/2023,SI,994,M,CP15296,39,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,7998.92,4894.7,0,0,1,20.79,0,0,0.0,1,Nuevo,0,23547.0,1,0,371.0,0.1,ESTANDAR
SYN003547,2024-03-13,PA200091,106377,25792,Particular,Financiera Marca,"SI, Financiera",NO,0,12/03/2028,31/12/2023,SI,1876,M,CP28924,46,33804,147,E,B,TIPO6,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,6723.97,2560.41,0,1,1,9.93,0,0,0.0,1,Nuevo,0,0.7629866288013253,0,0,263.0,0.07,PREMIUM
SYN003548,2024-02-10,PA200017,100214,22875,No Particular,Contado,"SI, Financiera",NO,0,09/02/2028,31/12/2023,SI,1044,M,CP8759,57,27092,84,D,H,TIPO7,HÍBRIDO,M,Mid,74,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,7589.93,874.55,0,1,1,3.82,0,0,0.0,1,Nuevo,0,0.8443451941532556,0,0,353.0,0.1,ESTANDAR
SYN003549,2024-02-10,PA200077,101552,19552,Particular,Otros,NO,NO,0,09/02/2028,31/12/2023,SI,3075,M,CP41007,41,28575,61,B,B,TIPO6,HÍBRIDO,M,Low,77,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,5097.21,227.6,0,0,1,1.16,0,0,0.0,1,Nuevo,0,0.6842344706911636,0,0,263.0,0.07,PREMIUM
SYN003550,2024-01-15,PA200062,105297,22814,Particular,Contado,NO,NO,0,14/01/2028,31/12/2023,SI,1693,M,CP8302,57,27733,17,B,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,NO,1,1,LA CORUÑA,LA CORUÑA,NORTE,Internet,5947.61,-1402.31,0,0,1,-6.15,1,0,0.0,1,Nuevo,0,0.8226300796884578,0,0,276.0,0.1,ESTANDAR
SYN003551,2024-02-27,PA200062,103155,34808,Particular,Contado,SI,SI,0,26/02/2028,31/12/2023,SI,1205,M,CP15006,33,33700,18,A,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,1374.92,-8329.58,0,1,1,-23.93,1,0,0.0,1,Nuevo,0,1.0328783382789317,0,0,390.0,0.1,ESTANDAR
SYN003552,2024-02-28,PA200002,103134,27959,Particular,Financiera Marca,"SI, Financiera",NO,0,27/02/2028,31/12/2023,SI,1521,F,CP28901,21,24262,79,E,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Tienda,9497.67,5517.91,0,1,1,19.74,0,0,0.0,1,Nuevo,0,1.1523782045997857,0,0,371.0,0.1,ESTANDAR
SYN003553,2024-02-12,PA200078,105550,18581,Particular,Contado,NO,NO,0,11/02/2028,31/12/2023,SI,1441,M,CP39011,50,25769,86,H,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,4844.07,1685.17,0,0,1,9.07,0,0,0.0,1,Nuevo,0,0.7210601885987039,0,0,263.0,0.07,PREMIUM
SYN003554,2024-03-09,PA200049,105975,13300,Particular,Contado,NO,NO,0,08/03/2028,31/12/2023,SI,611,F,CP15520,52,25763,97,H,A,TIPO1,HÍBRIDO,M,High,53,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,2941.96,1030.26,0,0,1,7.75,0,0,0.0,1,Nuevo,0,0.5162442262158911,0,0,250.0,0.07,PREMIUM
SYN003555,2024-01-10,PA200065,101750,33773,Particular,Otros,SI,SI,0,09/01/2028,31/12/2023,SI,0,F,CP28010,35,0,0,,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,1334.03,-6920.17,0,1,1,-20.49,1,0,0.0,1,Nuevo,0,33773.0,1,0,390.0,0.1,ESTANDAR
SYN003556,2024-03-07,PA200030,52492,19994,Particular,Contado,NO,NO,0,06/03/2028,31/12/2023,SI,899,M,CP25200,51,0,47,H,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,5212.44,2483.91,0,0,1,12.42,0,0,0.0,1,Nuevo,0,19994.0,0,0,263.0,0.07,PREMIUM
SYN003557,2024-01-23,PA200081,101991,17550,Particular,Contado,NO,NO,0,22/01/2028,31/12/2023,SI,1560,F,CP31587,53,25675,125,H,B,TIPO1,HÍBRIDO,M,Mid-High,74,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,4575.28,1378.83,0,0,1,7.86,0,0,0.0,1,Nuevo,0,0.6835443037974683,0,0,263.0,0.07,PREMIUM
SYN003558,2024-02-28,PA200087,102333,19552,Particular,Contado,NO,NO,0,27/02/2028,31/12/2023,SI,1693,F,CP48006,35,30765,112,C,B,TIPO6,HÍBRIDO,M,Low,77,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,5097.21,1609.6,0,0,1,8.23,0,0,0.0,1,Nuevo,0,0.6355273850154396,0,0,263.0,0.07,PREMIUM
SYN003559,2024-03-26,PA200061,105672,19246,Particular,Otros,NO,NO,0,25/03/2028,31/12/2023,SI,1229,F,CP47140,39,35172,138,A,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,5017.43,2018.0,0,0,1,10.49,0,0,0.0,1,Nuevo,0,0.5471966336858864,0,0,263.0,0.07,PREMIUM
SYN003560,2024-01-27,PA200004,107451,13529,Particular,Otros,NO,NO,0,26/01/2028,31/12/2023,SI,222,F,CP21002,40,33390,17,D,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,2992.61,1451.82,0,0,1,10.73,0,0,0.0,1,Nuevo,0,0.4051811919736448,0,0,250.0,0.07,PREMIUM
SYN003561,2024-02-03,PA200076,105687,20936,Particular,Contado,SI,NO,0,02/02/2028,31/12/2023,SI,1861,M,CP7141,38,0,49,A,C,TIPO4,HÍBRIDO,M,Low,81,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,5458.02,-1614.82,0,1,1,-7.71,1,0,0.0,1,Nuevo,0,20936.0,0,0,276.0,0.1,ESTANDAR
SYN003562,2024-02-08,PA200008,103100,22535,Particular,Contado,SI,NO,0,07/02/2028,31/12/2023,SI,1359,M,CP11202,56,27226,93,E,C,TIPO4,HÍBRIDO,M,Mid,103,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,5874.87,-1074.92,0,1,1,-4.77,1,0,0.0,1,Nuevo,0,0.827701461837949,0,0,276.0,0.1,ESTANDAR
SYN003563,2024-01-06,PA200052,106446,17316,Particular,Contado,NO,NO,0,05/01/2028,31/12/2023,SI,2282,M,CP8100,42,29410,95,D,B,TIPO1,HÍBRIDO,M,Mid,74,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,4514.28,614.32,0,0,1,3.55,0,0,0.0,1,Nuevo,0,0.5887793267596055,0,0,263.0,0.07,PREMIUM
SYN003564,2024-01-23,PA200041,105208,25147,Particular,Contado,NO,NO,0,22/01/2028,31/12/2023,SI,994,M,CP41012,35,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,8542.44,5311.82,0,0,1,21.12,0,0,0.0,1,Nuevo,0,25147.0,1,0,371.0,0.1,ESTANDAR
SYN003565,2024-01-05,PA200063,102310,29584,Particular,Otros,NO,NO,4,04/01/2028,31/12/2023,SI,1472,M,CP41500,34,26161,95,I,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,7712.55,-1020.86,0,0,1,-3.45,1,0,0.0,1,Nuevo,0,1.1308436221856963,0,0,290.0,0.1,ESTANDAR
SYN003566,2024-02-09,PA200055,106079,12210,Particular,Contado,NO,NO,0,08/02/2028,31/12/2023,SI,1280,M,CP3820,54,25053,89,H,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,2700.85,206.26,0,0,1,1.69,0,0,0.0,1,Nuevo,0,0.4873667824212669,0,0,250.0,0.07,PREMIUM
SYN003567,2024-03-29,PA200011,100134,23542,Particular,Contado,SI,SI,0,28/03/2028,31/12/2023,SI,1548,M,CP49005,42,28982,86,H,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,6137.4,-1240.05,0,1,1,-5.27,1,0,0.0,1,Nuevo,0,0.8122972879718446,0,0,276.0,0.1,ESTANDAR
SYN003568,2024-01-10,PA200085,103035,36634,Particular,Contado,NO,NO,0,09/01/2028,31/12/2023,SI,994,M,CP3110,35,37346,0,U,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,NO,0,0,VALENCIA,VALENCIA,ESTE,Internet,12444.57,8306.48,0,0,1,22.67,0,0,0.0,1,Nuevo,0,0.9809350398971778,1,0,371.0,0.1,ESTANDAR
SYN003569,2024-03-28,PA200011,102615,28121,No Particular,Contado,"SI, Financiera",NO,4,27/03/2028,31/12/2023,SI,1747,M,CP28806,27,30791,87,D,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,7331.14,-1330.53,0,1,1,-4.73,1,0,0.0,1,Nuevo,0,0.9132863499074405,0,0,290.0,0.1,ESTANDAR
SYN003570,2024-01-30,PA200084,104279,16683,Particular,Otros,NO,NO,0,29/01/2028,31/12/2023,SI,1743,F,CP28915,55,24584,17,E,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,1,1,MADRID SUR,MADRID,CENTRO,Internet,4349.26,1038.3,0,0,1,6.22,0,0,0.0,1,Nuevo,0,0.6786121054344288,0,0,263.0,0.07,PREMIUM
SYN003571,2024-02-04,PA200017,103698,27246,Particular,Contado,NO,NO,0,03/02/2028,31/12/2023,SI,829,M,CP48012,49,0,53,C,D,TIPO8,HÍBRIDO,M,Low,115,0,0,0,NO,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,7103.03,-433.27,0,0,1,-1.59,1,0,0.0,1,Nuevo,0,27246.0,0,0,290.0,0.1,ESTANDAR
SYN003572,2024-03-13,PA200001,107381,17512,Particular,Financiera Marca,NO,NO,0,12/03/2028,31/12/2023,SI,1047,F,CP28760,55,28511,26,H,B,TIPO6,HÍBRIDO,M,Mid-High,74,0,0,0,NO,1,1,SEVILLA,SEVILLA,SUR,Internet,4565.38,1884.93,0,0,1,10.76,0,0,0.0,1,Nuevo,0,0.6142190733401144,0,0,263.0,0.07,PREMIUM
SYN003573,2024-03-17,PA200060,92888,25308,Particular,Financiera Marca,"SI, Financiera",NO,0,16/03/2028,31/12/2023,SI,1482,M,CP25003,44,27916,113,C,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,8597.13,4865.8,0,1,1,19.23,0,0,0.0,1,Nuevo,0,0.9065768734775755,0,0,371.0,0.1,ESTANDAR
